datasetID	asv	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	otu
SBDI-ASV-191208	ASVBAC001384	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001389	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001413	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA1664			
SBDI-ASV-191208	ASVBAC001449	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001466	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales					
SBDI-ASV-191208	ASVBAC001483	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	GAS188			
SBDI-ASV-191208	ASVBAC001512	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001522	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC001557	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia			
SBDI-ASV-191208	ASVBAC001604	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	GCA-2737725			
SBDI-ASV-191208	ASVBAC001670	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	sibirica		
SBDI-ASV-191208	ASVBAC001681	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC001707	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001738	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001769	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	Midichloria	mitochondrii		
SBDI-ASV-191208	ASVBAC001802	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001804	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus			
SBDI-ASV-191208	ASVBAC001845	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella			
SBDI-ASV-191208	ASVBAC001872	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001905	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales					
SBDI-ASV-191208	ASVBAC001925	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC001986	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC001991	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC002001	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae				
SBDI-ASV-191208	ASVBAC002027	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002063	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002065	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Aquidulcibacter			
SBDI-ASV-191208	ASVBAC000210	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	AAA536-G10	AAA536-G10			
SBDI-ASV-191208	ASVBAC002100	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales					
SBDI-ASV-191208	ASVBAC002130	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Ferrovibrionaceae	Ferrovibrio			
SBDI-ASV-191208	ASVBAC002132	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae				
SBDI-ASV-191208	ASVBAC002139	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC002152	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	UBA6187	1-14-0-20-39-49			
SBDI-ASV-191208	ASVBAC002194	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	TMED27			
SBDI-ASV-191208	ASVBAC002198	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA2137	sp1		
SBDI-ASV-191208	ASVBAC002214	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	GCA-2737725			
SBDI-ASV-191208	ASVBAC002219	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	GAS188			
SBDI-ASV-191208	ASVBAC002226	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA2137	sp1		
SBDI-ASV-191208	ASVBAC002234	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000227	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales					
SBDI-ASV-191208	ASVBAC002273	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae				
SBDI-ASV-191208	ASVBAC002285	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002290	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae				
SBDI-ASV-191208	ASVBAC002302	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002353	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002375	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Emcibacteraceae	Emcibacter			
SBDI-ASV-191208	ASVBAC002381	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002399	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Occidentia	massiliensis		
SBDI-ASV-191208	ASVBAC002425	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae				
SBDI-ASV-191208	ASVBAC002434	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae				
SBDI-ASV-191208	ASVBAC002441	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae				
SBDI-ASV-191208	ASVBAC002454	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae				
SBDI-ASV-191208	ASVBAC002465	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002468	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus			
SBDI-ASV-191208	ASVBAC002470	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002480	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002535	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002540	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002543	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002597	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002624	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	RS24	IMCC14465			
SBDI-ASV-191208	ASVBAC002665	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC000271	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Casp-alpha2	UBA1479			
SBDI-ASV-191208	ASVBAC002747	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Emcibacteraceae	Emcibacter			
SBDI-ASV-191208	ASVBAC002756	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC002757	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	NRL2	NRL2			
SBDI-ASV-191208	ASVBAC002769	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia			
SBDI-ASV-191208	ASVBAC002771	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	TMED27			
SBDI-ASV-191208	ASVBAC002780	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	GCA-2737725			
SBDI-ASV-191208	ASVBAC002787	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia			
SBDI-ASV-191208	ASVBAC002816	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC002820	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales					
SBDI-ASV-191208	ASVBAC002892	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae				
SBDI-ASV-191208	ASVBAC002924	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC000418	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000444	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	AAA536-G10	AAA536-G10			
SBDI-ASV-191208	ASVBAC000448	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	phototrophica		
SBDI-ASV-191208	ASVBAC000454	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000468	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000479	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia			
SBDI-ASV-191208	ASVBAC000497	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella			
SBDI-ASV-191208	ASVBAC000503	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	massiliensis		
SBDI-ASV-191208	ASVBAC000522	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC000539	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000564	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000586	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales					
SBDI-ASV-191208	ASVBAC000604	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	RS24	IMCC14465			
SBDI-ASV-191208	ASVBAC000061	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC000622	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC000624	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000631	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000639	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella			
SBDI-ASV-191208	ASVBAC000655	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC000678	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae				
SBDI-ASV-191208	ASVBAC000743	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000768	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia			
SBDI-ASV-191208	ASVBAC000785	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000798	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	RS24	IMCC14465			
SBDI-ASV-191208	ASVBAC000827	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000832	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000868	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA1664			
SBDI-ASV-191208	ASVBAC000881	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	RS24	IMCC14465			
SBDI-ASV-191208	ASVBAC000882	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	massiliensis		
SBDI-ASV-191208	ASVBAC000901	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000950	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia			
SBDI-ASV-191208	ASVBAC000953	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus			
SBDI-ASV-191208	ASVBAC000957	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC000959	Bacteria	Proteobacteria	Alphaproteobacteria						
SBDI-ASV-191208	ASVBAC000960	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia			
SBDI-ASV-191208	ASVBAC000986	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia			
SBDI-ASV-191208	ASVBAC001082	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48			
SBDI-ASV-191208	ASVBAC000558	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa			
SBDI-ASV-191208	ASVBAC000885	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae				
SBDI-ASV-191208	ASVBAC001081	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae				
SBDI-ASV-191208	ASVBAC001407	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa	palsarum		
SBDI-ASV-191208	ASVBAC001477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa			
SBDI-ASV-191208	ASVBAC002119	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa			
SBDI-ASV-191208	ASVBAC002431	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae				
SBDI-ASV-191208	ASVBAC000318	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocapsa	palsarum		
SBDI-ASV-191208	ASVBAC001382	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium			
SBDI-ASV-191208	ASVBAC000378	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	elkanii_B		
SBDI-ASV-191208	ASVBAC000630	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium			
SBDI-ASV-191208	ASVBAC001630	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium			
SBDI-ASV-191208	ASVBAC000719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Tardiphaga			
SBDI-ASV-191208	ASVBAC001600	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia			
SBDI-ASV-191208	ASVBAC000721	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	sp3		
SBDI-ASV-191208	ASVBAC000854	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia			
SBDI-ASV-191208	ASVBAC002430	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	nitrativorans		
SBDI-ASV-191208	ASVBAC001513	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium	marinum		
SBDI-ASV-191208	ASVBAC000928	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium			
SBDI-ASV-191208	ASVBAC000643	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	phyllosphaerae		
SBDI-ASV-191208	ASVBAC000140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis			
SBDI-ASV-191208	ASVBAC001559	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis			
SBDI-ASV-191208	ASVBAC000361	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis			
SBDI-ASV-191208	ASVBAC001030	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis			
SBDI-ASV-191208	ASVBAC001115	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium			
SBDI-ASV-191208	ASVBAC001354	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis			
SBDI-ASV-191208	ASVBAC001438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes			
SBDI-ASV-191208	ASVBAC001736	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes			
SBDI-ASV-191208	ASVBAC002209	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC002601	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC002814	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02			
SBDI-ASV-191208	ASVBAC000310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC000345	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes			
SBDI-ASV-191208	ASVBAC000595	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Salinarimonas			
SBDI-ASV-191208	ASVBAC000633	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae				
SBDI-ASV-191208	ASVBAC000647	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae				
SBDI-ASV-191208	ASVBAC000700	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					
SBDI-ASV-191208	ASVBAC000859	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium			
SBDI-ASV-191208	ASVBAC001094	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	halophila		
SBDI-ASV-191208	ASVBAC001307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	phototrophica		
SBDI-ASV-191208	ASVBAC001982	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea			
SBDI-ASV-191208	ASVBAC000334	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	olei		
SBDI-ASV-191208	ASVBAC000731	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea	phototrophica		
SBDI-ASV-191208	ASVBAC001246	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium	albertimagni		
SBDI-ASV-191208	ASVBAC002643	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	sp1		
SBDI-ASV-191208	ASVBAC001035	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
SBDI-ASV-191208	ASVBAC000109	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
SBDI-ASV-191208	ASVBAC000129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A			
SBDI-ASV-191208	ASVBAC001327	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	aquatilis		
SBDI-ASV-191208	ASVBAC000754	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	aquatilis		
SBDI-ASV-191208	ASVBAC000295	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Labrenzia	sp1		
SBDI-ASV-191208	ASVBAC000671	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter	janthinus		
SBDI-ASV-191208	ASVBAC001051	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella			
SBDI-ASV-191208	ASVBAC000026	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	vestfoldensis_A		
SBDI-ASV-191208	ASVBAC000265	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	vestfoldensis_A		
SBDI-ASV-191208	ASVBAC000239	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marivita	cryptomonadis		
SBDI-ASV-191208	ASVBAC001194	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_A			
SBDI-ASV-191208	ASVBAC000013	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001315	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	vestfoldensis_A		
SBDI-ASV-191208	ASVBAC001373	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001424	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Haematobacter			
SBDI-ASV-191208	ASVBAC001456	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001486	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001570	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
SBDI-ASV-191208	ASVBAC001584	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001627	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC001655	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	donghicola		
SBDI-ASV-191208	ASVBAC000167	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	capsulatus		
SBDI-ASV-191208	ASVBAC001719	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella_B	marina		
SBDI-ASV-191208	ASVBAC001777	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter			
SBDI-ASV-191208	ASVBAC001800	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus			
SBDI-ASV-191208	ASVBAC001847	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sagittula			
SBDI-ASV-191208	ASVBAC001974	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC000020	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter			
SBDI-ASV-191208	ASVBAC002012	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	OM182	sp1		
SBDI-ASV-191208	ASVBAC002017	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002089	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002104	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
SBDI-ASV-191208	ASVBAC002159	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002163	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002220	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002243	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC000023	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC000024	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	wandonensis		
SBDI-ASV-191208	ASVBAC002449	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	vestfoldensis_A		
SBDI-ASV-191208	ASVBAC000254	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002577	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002736	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
SBDI-ASV-191208	ASVBAC002783	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter			
SBDI-ASV-191208	ASVBAC002842	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				
SBDI-ASV-191208	ASVBAC002973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
SBDI-ASV-191208	ASVBAC000298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius			
SBDI-ASV-191208	ASVBAC000327	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	psychrotolerans		
